x, y
9.999999744106479183e-01,-9.529915540259247186e-09
9.999997696958510263e-01,-8.576922738517472804e-08
9.999993602663598269e-01,-2.382477841105477400e-07
9.999987461223797114e-01,-4.669654513093560938e-07
9.999979272642189887e-01,-7.719220278358312944e-07
9.999969036922882193e-01,-1.153117245145538052e-06
9.999956754071007703e-01,-1.610550767932839193e-06
9.999942424092730375e-01,-2.144222193201051826e-06
9.999926046995237794e-01,-2.754131051381969197e-06
9.999907622786746719e-01,-3.440276805835485714e-06
9.999887151476496427e-01,-4.202658852353266776e-06
9.999864633074759812e-01,-5.041276520066103163e-06
9.999840067592828952e-01,-5.956129070898565822e-06
9.999813455043029542e-01,-6.947215699493642797e-06
9.999784795438712015e-01,-8.014535533610317865e-06
9.999754088794251539e-01,-9.158087633689314527e-06
9.999721335125051347e-01,-1.037787099368452407e-05
9.999686534447542741e-01,-1.167388453950872468e-05
9.999649686779181756e-01,-1.304612713080340256e-05
9.999610792138454718e-01,-1.449459755961446505e-05
9.999569850544869354e-01,-1.601929455131652130e-05
9.999526862018963680e-01,-1.762021676386834367e-05
9.999481826582304889e-01,-1.929736278843183878e-05
9.999434744257478247e-01,-2.105073114886610455e-05
9.999385615068104860e-01,-2.288032030229341420e-05
9.999334439038829458e-01,-2.478612863836315825e-05
9.999281216195320399e-01,-2.676815447989254693e-05
9.999225946564276324e-01,-2.882639608273723103e-05
9.999168630173420613e-01,-3.096085163547571096e-05
9.999109267051504712e-01,-3.317151925968706531e-05
9.999047857228303693e-01,-3.545839701013991712e-05
9.998984400734621802e-01,-3.782148287434414338e-05
9.998918897602289135e-01,-4.026077477285928312e-05
9.998851347864161632e-01,-4.277627055919124683e-05
9.998781751554121078e-01,-4.536796801995477058e-05
9.998710108707079547e-01,-4.803586487443804113e-05
9.998636419358969407e-01,-5.077995877539786331e-05
9.998560683546751093e-01,-5.360024730806214660e-05
9.998482901308414217e-01,-5.649672799114637857e-05
9.998403072682972015e-01,-5.946939827602858088e-05
9.998321197710465791e-01,-6.251825554705293334e-05
9.998237276431962695e-01,-6.564329712219213334e-05
9.998151308889549060e-01,-6.884452025169511113e-05
9.998063295126349281e-01,-7.212192211918792872e-05
9.997973235186504715e-01,-7.547549984160490592e-05
9.997881129115185894e-01,-7.890525046835042368e-05
9.997786976958589200e-01,-8.241117098208014589e-05
9.997690778763934638e-01,-8.599325829925687638e-05
9.997592534579471391e-01,-8.965150926813868616e-05
9.997492244454473376e-01,-9.338592067107430504e-05
9.997389908439238138e-01,-9.719648922276990241e-05
9.997285526585090176e-01,-1.010832115719558584e-04
9.997179098944380948e-01,-1.050460842995297559e-04
9.997070625570485536e-01,-1.090851039198197336e-04
9.996960106517802647e-01,-1.132002668807508298e-04
9.996847541841762386e-01,-1.173915695624875612e-04
9.996732931598815153e-01,-1.216590082791315394e-04
9.996616275846438304e-01,-1.260025792774482521e-04
9.996497574643133932e-01,-1.304222787375644078e-04
9.996376828048426644e-01,-1.349181027730442912e-04
9.996254036122874664e-01,-1.394900474300246509e-04
9.996129198928050963e-01,-1.441381086882163670e-04
9.996002316526561016e-01,-1.488622824601270505e-04
9.995873388982031704e-01,-1.536625645923379087e-04
9.995742416359113536e-01,-1.585389508638449158e-04
9.995609398723485084e-01,-1.634914369872825246e-04
9.995474336141848548e-01,-1.685200186081324699e-04
9.995337228681928643e-01,-1.736246913055662752e-04
9.995198076412478150e-01,-1.788054505915662087e-04
9.995056879403271255e-01,-1.840622919118423823e-04
9.994913637725107991e-01,-1.893952106451040327e-04
9.994768351449814237e-01,-1.948042021035077849e-04
9.994621020650235055e-01,-2.002892615324906032e-04
9.994471645400245796e-01,-2.058503841104523642e-04
9.994320225774742106e-01,-2.114875649497619154e-04
9.994166761849646585e-01,-2.172007990956776702e-04
9.994011253701901021e-01,-2.229900815269423198e-04
9.993853701409477486e-01,-2.288554071554692825e-04
9.993694105051363907e-01,-2.347967708270385712e-04
9.993532464707579610e-01,-2.408141673203063209e-04
9.993368780459164213e-01,-2.469075913473810419e-04
9.993203052388178742e-01,-2.530770375545413889e-04
9.993035280577714508e-01,-2.593225005202102204e-04
9.992865465111875345e-01,-2.656439747572379565e-04
9.992693606075799817e-01,-2.720414547118517150e-04
9.992519703555640120e-01,-2.785149347632204925e-04
9.992343757638579849e-01,-2.850644092243374882e-04
9.992165768412818450e-01,-2.916898723418744413e-04
9.991985735967583437e-01,-2.983913182957480042e-04
9.991803660393122621e-01,-3.051687411993156580e-04
9.991619541780707436e-01,-3.120221350996405288e-04
9.991433380222629612e-01,-3.189514939775419658e-04
9.991245175812208945e-01,-3.259568117469218720e-04
9.991054928643779975e-01,-3.330380822559118447e-04
9.990862638812706420e-01,-3.401952992854656100e-04
9.990668306415371180e-01,-3.474284565507141124e-04
9.990471931549178564e-01,-3.547375477003190600e-04
