x, y
1.000000000000000000e+00,4.426749094115778594e-17
9.999897417484798767e-01,-3.820337551729281000e-06
9.999589675096461905e-01,-1.528101321290132518e-05
9.999076788306250352e-01,-3.438101608333950265e-05
9.998358782897779351e-01,-6.111866160845082511e-05
9.997435694964313946e-01,-9.549159199623648059e-05
9.996307570904963136e-01,-1.374967768004910641e-04
9.994974467419794895e-01,-1.871305136724418273e-04
9.993436451503868723e-01,-2.443884292746731596e-04
9.991693600440194611e-01,-3.092654803617143010e-04
9.989746001791605101e-01,-3.817559550245047976e-04
9.987593753391560414e-01,-4.618534740980087061e-04
9.985236963333876670e-01,-5.495509927295390848e-04
9.982675749961400502e-01,-6.448408021089276033e-04
9.979910241853597874e-01,-7.477145313583704071e-04
9.976940577813108169e-01,-8.581631495788060501e-04
9.973766906851228020e-01,-9.761769680545399983e-04
9.970389388172354872e-01,-1.101745642610617174e-03
9.966808191157386920e-01,-1.234858176125186620e-03
9.963023495346077230e-01,-1.375502921191142265e-03
9.959035490418376435e-01,-1.523667582927608994e-03
9.954844376174729614e-01,-1.679339221937702553e-03
9.950450362515371738e-01,-1.842504257411811067e-03
9.945853669418601717e-01,-2.013148470371791190e-03
9.941054526918068346e-01,-2.191257007055235576e-03
9.936053175079051503e-01,-2.376814382438202297e-03
9.930849863973757463e-01,-2.569804483889833770e-03
9.925444853655640554e-01,-2.770210574960416464e-03
9.919838414132761129e-01,-2.978015299297993596e-03
9.914030825340175435e-01,-3.193200684690416982e-03
9.908022377111378454e-01,-3.415748147229001695e-03
9.901813369148816379e-01,-3.645638495593732376e-03
9.895404110993452074e-01,-3.882851935453001183e-03
9.888794921993424580e-01,-4.127368073976340861e-03
9.881986131271799367e-01,-4.379165924457074227e-03
9.874978077693415957e-01,-4.638223911040448288e-03
9.867771109830847376e-01,-4.904519873553931861e-03
9.860365585929484755e-01,-5.178031072435983900e-03
9.852761873871772602e-01,-5.458734193759520389e-03
9.844960351140562560e-01,-5.746605354346311090e-03
9.836961404781655594e-01,-6.041620106968136755e-03
9.828765431365502625e-01,-6.343753445631549609e-03
9.820372836948078055e-01,-6.652979810940921890e-03
9.811784037030983896e-01,-6.969273095535823831e-03
9.802999456520724575e-01,-7.292606649601273035e-03
9.794019529687225667e-01,-7.622953286441015892e-03
9.784844700121584360e-01,-7.960285288116751914e-03
9.775475420693069406e-01,-8.304574411141813634e-03
9.765912153505371673e-01,-8.655791892231309154e-03
9.756155369852146375e-01,-9.013908454098532377e-03
9.746205550171824772e-01,-9.378894311298908992e-03
9.736063184001746418e-01,-9.750719176112063874e-03
9.725728769931591966e-01,-1.012935226446023615e-02
9.715202815556149840e-01,-1.051476230185863052e-02
9.704485837427431205e-01,-1.090691752939095677e-02
9.693578361006128796e-01,-1.130578570970829956e-02
9.682480920612457354e-01,-1.171133413304551590e-02
9.671194059376374552e-01,-1.212352962324888053e-02
9.659718329187199082e-01,-1.254233854381462017e-02
9.648054290642638087e-01,-1.296772680392877138e-02
9.636202512997249503e-01,-1.339965986450756749e-02
9.624163574110332631e-01,-1.383810274423169159e-02
9.611938060393279137e-01,-1.428302002557076816e-02
9.599526566756392265e-01,-1.473437586079273491e-02
9.586929696555180902e-01,-1.519213397795422457e-02
9.574148061536157384e-01,-1.565625768686732672e-02
9.561182281782135695e-01,-1.612670988503716457e-02
9.548032985657060046e-01,-1.660345306356720771e-02
9.534700809750354944e-01,-1.708644931302731942e-02
9.521186398820848940e-01,-1.757566032927957919e-02
9.507490405740236517e-01,-1.807104741925776373e-02
9.493613491436126983e-01,-1.857257150669692006e-02
