x, y
1.000000000000000000e+00,1.332267629550187799e-17
9.567727288213003778e-01,-5.931988008245496317e-03
8.345653031794291188e-01,-2.133403224408073756e-02
6.545084971874735036e-01,-4.044617051564127624e-02
4.477357683661731813e-01,-5.583631236753765215e-02
2.499999999999999445e-01,-5.937492187499998630e-02
9.549150281252627437e-02,-4.601494729783993376e-02
1.092619963309715558e-02,-1.780098724205782593e-02
1.092619963309715558e-02,1.780098724205782593e-02
9.549150281252627437e-02,4.601494729783993376e-02
2.499999999999999445e-01,5.937492187499998630e-02
4.477357683661731813e-01,5.583631236753765215e-02
6.545084971874735036e-01,4.044617051564127624e-02
8.345653031794291188e-01,2.133403224408073756e-02
9.567727288213003778e-01,5.931988008245496317e-03
1.000000000000000000e+00,-1.332267629550187799e-17
