x, y
9.999974456668487832e-01,-9.512769312481075605e-07
9.999770111934981331e-01,-8.561367013074216580e-06
9.999361432700178964e-01,-2.378087857874394611e-05
9.998748439427436185e-01,-4.660847459733350427e-05
9.997931162809099437e-01,-7.704214993478354081e-05
9.996909643763287612e-01,-1.150792318493564187e-04
9.995683933429602153e-01,-1.607163806496893785e-04
9.994254093163765784e-01,-2.139495905182349858e-04
9.992620194531194322e-01,-2.747741904975830761e-04
9.990782319299497116e-01,-3.431848456381094629e-04
9.988740559429928334e-01,-4.191755583092935289e-04
9.986495017067763547e-01,-5.027396696685030360e-04
9.984045804531627155e-01,-5.938698612935025718e-04
9.981393044301769546e-01,-6.925581569685164375e-04
9.978536869007290644e-01,-7.987959246307551383e-04
9.975477421412317636e-01,-9.125738784704993251e-04
9.972214854401157957e-01,-1.033882081185236992e-03
9.968749330962403121e-01,-1.162709946386153740e-03
9.965081024172012247e-01,-1.299046241154898883e-03
9.961210117175371970e-01,-1.442879088747683457e-03
9.957136803168346040e-01,-1.594195971447211592e-03
9.952861285377303524e-01,-1.752983733557019874e-03
9.948383777038163345e-01,-1.919228584538344631e-03
9.943704501374428517e-01,-2.092916102286691057e-03
9.938823691574244501e-01,-2.274031236544475990e-03
9.933741590766472784e-01,-2.462558312448548045e-03
9.928458451995797462e-01,-2.658481034208882553e-03
9.922974538196868144e-01,-2.861782488916097059e-03
9.917290122167495836e-01,-3.072445150474981471e-03
9.911405486540891818e-01,-3.290450883661514073e-03
9.905320923756997242e-01,-3.515780948297139198e-03
9.899036736032856831e-01,-3.748416003543582169e-03
9.892553235332101069e-01,-3.988336112307809198e-03
9.885870743333526889e-01,-4.235520745757373820e-03
9.878989591398762427e-01,-4.489948787944035222e-03
9.871910120539073574e-01,-4.751598540528647122e-03
9.864632681381284574e-01,-5.020447727605893869e-03
9.857157634132842627e-01,-5.296473500625099862e-03
9.849485348546037633e-01,-5.579652443402230780e-03
9.841616203881380365e-01,-5.869960577221674559e-03
9.833550588870150211e-01,-6.167373366019488455e-03
9.825288901676142439e-01,-6.471865721650378600e-03
9.816831549856607220e-01,-6.783412009227733977e-03
9.808178950322397061e-01,-7.101986052538369724e-03
9.799331529297343746e-01,-7.427561139523241977e-03
9.790289722276872553e-01,-7.760110027824475981e-03
9.781053973985854855e-01,-8.099604950389910699e-03
9.771624738335745741e-01,-8.446017621134139022e-03
9.762002478380970016e-01,-8.799319240650235741e-03
9.752187666274612088e-01,-9.159480501969165245e-03
9.742180783223418628e-01,-9.526471596359636917e-03
9.731982319442082918e-01,-9.900262219168566927e-03
9.721592774106895263e-01,-1.028082157569253606e-02
9.711012655308713937e-01,-1.066811838707955665e-02
9.700242480005294432e-01,-1.106212089625524704e-02
9.689282773972994756e-01,-1.146279687386954349e-02
9.678134071757862333e-01,-1.187011362425713368e-02
9.666796916626105851e-01,-1.228403799141116262e-02
9.655271860514001991e-01,-1.270453636496168826e-02
9.643559463977198210e-01,-1.313157468615671133e-02
9.631660296139477051e-01,-1.356511845384102133e-02
9.619574934640957586e-01,-1.400513273042625594e-02
9.607303965585762828e-01,-1.445158214785114900e-02
9.594847983489181997e-01,-1.490443091352414325e-02
9.582207591224304322e-01,-1.536364281624616815e-02
9.569383399968164339e-01,-1.582918123210734149e-02
9.556376029147424234e-01,-1.630100913035449975e-02
9.543186106383559908e-01,-1.677908907922453369e-02
9.529814267437622943e-01,-1.726338325173897362e-02
9.516261156154532941e-01,-1.775385343145566980e-02
9.502527424406972401e-01,-1.825046101817367691e-02
9.488613732038843063e-01,-1.875316703358496928e-02
9.474520746808335891e-01,-1.926193212687274739e-02
9.460249144330600268e-01,-1.977671658024793624e-02
9.445799608020052363e-01,-2.029748031442099934e-02
9.431172829032307137e-01,-2.082418289400781580e-02
9.416369506205768403e-01,-2.135678353286049949e-02
9.401390346002871379e-01,-2.189524109932351748e-02
9.386236062451009943e-01,-2.243951412140864077e-02
9.370907377083137479e-01,-2.298956079188637508e-02
9.355405018878077961e-01,-2.354533897328959374e-02
9.339729724200533933e-01,-2.410680620282357189e-02
9.323882236740816953e-01,-2.467391969718388603e-02
9.307863307454323776e-01,-2.524663635727248875e-02
9.291673694500731662e-01,-2.582491277281362060e-02
9.275314163182962757e-01,-2.640870522686294963e-02
9.258785485885915323e-01,-2.699796970020721873e-02
9.242088442014951832e-01,-2.759266187565309267e-02
9.225223817934190551e-01,-2.819273714219949073e-02
9.208192406904583960e-01,-2.879815059909214894e-02
9.190995009021797335e-01,-2.940885705975650535e-02
9.173632431153910805e-01,-3.002481105560694113e-02
9.156105486878931554e-01,-3.064596683972976507e-02
9.138414996422157266e-01,-3.127227839043456026e-02
9.120561786593363029e-01,-3.190369941467703641e-02
9.102546690723846146e-01,-3.254018335134448159e-02
9.084370548603327711e-01,-3.318168337440757093e-02
9.066034206416725416e-01,-3.382815239593110063e-02
9.047538516680793119e-01,-3.447954306894600307e-02
9.028884338180640512e-01,-3.513580779017762279e-02
9.010072535906166191e-01,-3.579689870263035034e-02
8.991103980988345290e-01,-3.646276769802622025e-02
8.971979550635464928e-01,-3.713336641909632807e-02
8.952700128069234209e-01,-3.780864626172256160e-02
8.933266602460842032e-01,-3.848855837693039572e-02
8.913679868866911660e-01,-3.917305367273013483e-02
8.893940828165399770e-01,-3.986208281580529145e-02
8.874050386991424455e-01,-4.055559623304894057e-02
8.854009457673045480e-01,-4.125354411294610002e-02
8.833818958166970159e-01,-4.195587640680105423e-02
8.813479811994222590e-01,-4.266254282981150892e-02
8.792992948175776258e-01,-4.337349286198575321e-02
8.772359301168132228e-01,-4.408867574890672214e-02
8.751579810798866266e-01,-4.480804050233905267e-02
8.730655422202152627e-01,-4.553153590068226286e-02
8.709587085754254554e-01,-4.625911048926879127e-02
8.688375757008994782e-01,-4.699071258050769445e-02
8.667022396633203840e-01,-4.772629025387453705e-02
8.645527970342151702e-01,-4.846579135574812652e-02
8.623893448834979436e-01,-4.920916349909568166e-02
8.602119807730098655e-01,-4.995635406300542175e-02
8.580208027500606516e-01,-5.070731019207057322e-02
8.558159093409679619e-01,-5.146197879562391941e-02
8.535973995445981233e-01,-5.222030654682487810e-02
8.513653728259057418e-01,-5.298223988160050135e-02
8.491199291094740920e-01,-5.374772499744396442e-02
8.468611687730566162e-01,-5.451670785206857300e-02
8.445891926411175366e-01,-5.528913416192405422e-02
8.423041019783750194e-01,-5.606494940057268894e-02
8.400059984833450066e-01,-5.684409879693062828e-02
8.376949842818853798e-01,-5.762652733337647604e-02
8.353711619207423444e-01,-5.841217974372770599e-02
8.330346343610981474e-01,-5.920100051109059708e-02
8.306855049721201256e-01,-5.999293386558376268e-02
8.283238775245117536e-01,-6.078792378194027013e-02
8.259498561840656894e-01,-6.158591397698942593e-02
8.235635455052177090e-01,-6.238684790702481164e-02
8.211650504246044147e-01,-6.319066876505784192e-02
8.187544762546216104e-01,-6.399731947796284681e-02
8.163319286769846750e-01,-6.480674270351718946e-02
8.138975137362935985e-01,-6.561888082733986771e-02
8.114513378335969085e-01,-6.643367595973097284e-02
8.089935077199607028e-01,-6.725106993241984632e-02
8.065241304900389041e-01,-6.807100429522089380e-02
8.040433135756466232e-01,-6.889342031260532739e-02
8.015511647393357419e-01,-6.971825896019265278e-02
7.990477920679737167e-01,-7.054546092116284473e-02
7.965333039663244907e-01,-7.137496658259931404e-02
7.940078091506330704e-01,-7.220671603176295750e-02
7.914714166422127661e-01,-7.304064905230289728e-02
7.889242357610348755e-01,-7.387670512041122350e-02
7.863663761193220303e-01,-7.471482340092276686e-02
7.837979476151460956e-01,-7.555494274336907456e-02
7.812190604260261795e-01,-7.639700167798713082e-02
7.786298250025336376e-01,-7.724093841169396568e-02
7.760303520618981876e-01,-7.808669082402544537e-02
7.734207525816194639e-01,-7.893419646305099846e-02
7.708011377930805708e-01,-7.978339254126548541e-02
7.681716191751679634e-01,-8.063421593146589961e-02
7.655323084478939943e-01,-8.148660316261735481e-02
7.628833175660236776e-01,-8.234049041571504801e-02
7.602247587127076711e-01,-8.319581351964693006e-02
7.575567442931178119e-01,-8.405250794706323192e-02
7.548793869280898683e-01,-8.491050881025935526e-02
7.521927994477702883e-01,-8.576975085707699842e-02
7.494970948852686110e-01,-8.663016846682955463e-02
7.467923864703162051e-01,-8.749169564625802753e-02
7.440787876229305597e-01,-8.835426602552476361e-02
7.413564119470863467e-01,-8.921781285424802699e-02
7.386253732243931447e-01,-9.008226899758628448e-02
7.358857854077802685e-01,-9.094756693237653067e-02
7.331377626151894811e-01,-9.181363874333425823e-02
7.303814191232738118e-01,-9.268041611932004153e-02
7.276168693611076987e-01,-9.354783034967868727e-02
7.248442279039035707e-01,-9.441581232065823781e-02
7.220636094667377547e-01,-9.528429251191454508e-02
7.192751288982872637e-01,-9.615320099310659119e-02
