x, y
1.000000000000000000e+00,1.332267629550187799e-17
9.999901106593416245e-01,-1.387862876829348691e-06
9.999604430285626844e-01,-5.551310317477575548e-06
9.999109982812366404e-01,-1.248991878436633752e-05
9.998417783732669317e-01,-2.220298248989394096e-05
9.997527860428108148e-01,-3.468951355845239598e-05
9.996440248101700066e-01,-4.994824225311944398e-05
9.995154989776522392e-01,-6.797761726759165798e-05
9.993672136294002861e-01,-8.877580608157353620e-05
9.991991746311914557e-01,-1.123406953808481169e-04
9.990113886302055546e-01,-1.386698915412165676e-04
9.988038630547613206e-01,-1.677607211760600930e-04
9.985766061140231020e-01,-1.996102317467185439e-04
9.983296267976764504e-01,-2.342151922360246989e-04
9.980629348755714059e-01,-2.715720938843357792e-04
9.977765408973372496e-01,-3.116771509869819818e-04
9.974704561919643941e-01,-3.545263017537125935e-04
9.971446928673564081e-01,-4.001152092283599389e-04
9.967992638098515101e-01,-4.484392622693688952e-04
9.964341826837118665e-01,-4.994935765894514736e-04
9.960494639305841336e-01,-5.532729958544013813e-04
9.956451227689275818e-01,-6.097720928400218732e-04
9.952211751934122441e-01,-6.689851706468141496e-04
9.947776379742858666e-01,-7.309062639710072959e-04
9.943145286567112162e-01,-7.955291404315634109e-04
9.938318655600715257e-01,-8.628473019526583260e-04
9.933296677772459615e-01,-9.328539861995332593e-04
9.928079551738542285e-01,-1.005542168068129837e-03
9.922667483874709760e-01,-1.080904561226936388e-03
9.917060688268093394e-01,-1.158933619710040891e-03
9.911259386708739516e-01,-1.239621539560136149e-03
9.905263808680839777e-01,-1.322960260521359671e-03
9.899074191353647301e-01,-1.408941467779793993e-03
9.892690779572097526e-01,-1.497556593751023755e-03
9.886113825847127057e-01,-1.588796819913735822e-03
9.879343590345679438e-01,-1.682653078687956641e-03
9.872380340880415606e-01,-1.779116055356775227e-03
9.865224352899117921e-01,-1.878176190030358267e-03
9.857875909473801102e-01,-1.979823679650986878e-03
9.850335301289503409e-01,-2.084048480037914170e-03
9.842602826632798063e-01,-2.190840307970598564e-03
9.834678791379991569e-01,-2.300188643309306318e-03
9.826563508985015627e-01,-2.412082731151357195e-03
9.818257300467042592e-01,-2.526511584021613570e-03
9.809760494397773423e-01,-2.643463984096791879e-03
9.801073426888446960e-01,-2.762928485460371987e-03
9.792196441576541677e-01,-2.884893416388918490e-03
9.783129889612187657e-01,-3.009346881666199233e-03
9.773874129644266606e-01,-3.136276764925611475e-03
9.764429527806233189e-01,-3.265670731017620166e-03
9.754796457701626622e-01,-3.397516228402550510e-03
9.744975300389293604e-01,-3.531800491565697305e-03
9.734966444368315930e-01,-3.668510543454081910e-03
9.724770285562640559e-01,-3.807633197933406582e-03
9.714387227305419925e-01,-3.949155062263001378e-03
9.703817680323054695e-01,-4.093062539588077087e-03
9.693062062718945660e-01,-4.239341831447367322e-03
9.682120799956961399e-01,-4.387978940294123657e-03
9.670994324844598422e-01,-4.538959672030215727e-03
9.659683077515868188e-01,-4.692269638550276671e-03
9.648187505413884368e-01,-4.847894260295512736e-03
9.636508063273160341e-01,-5.005818768815022482e-03
9.624645213101623575e-01,-5.166028209333346256e-03
9.612599424162342476e-01,-5.328507443322487783e-03
9.600371172954955679e-01,-5.493241151077101619e-03
9.587960943196831565e-01,-5.660213834291236666e-03
9.575369225803929130e-01,-5.829409818634845482e-03
