x, y
9.914865498419509482e-01,-1.189471358866667173e-03
9.251085678648071076e-01,-1.011203074238258524e-02
8.013173181896281472e-01,-2.518943929046842459e-02
6.368314950360414173e-01,-4.207272739026450548e-02
4.538658202683489851e-01,-5.551488188071769525e-02
2.771308221117308457e-01,-5.986395573134552922e-02
1.304955413896704552e-01,-5.120859419417587988e-02
3.376388529782209380e-02,-2.996112549596420538e-02
0.000000000000000000e+00,0.000000000000000000e+00
3.376388529782209380e-02,2.996112549596420538e-02
1.304955413896704552e-01,5.120859419417587988e-02
2.771308221117308457e-01,5.986395573134552922e-02
4.538658202683489851e-01,5.551488188071769525e-02
6.368314950360414173e-01,4.207272739026450548e-02
8.013173181896281472e-01,2.518943929046842459e-02
9.251085678648071076e-01,1.011203074238258524e-02
9.914865498419509482e-01,1.189471358866667173e-03
