# D, Appellian Root
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000099999999999989e+00,-2.950909298882275524e-13,2.512394728193149263e+01
1.050000000000000044e+00,4.084934601018956533e-13,1.064616145783509819e+04
1.100000000000000089e+00,-8.697532937903603140e-15,1.833850847450644869e+04
1.150000000000000133e+00,2.173865243853649796e-13,2.402677078783199613e+04
1.199999999999999956e+00,-1.007771924069351615e-13,2.832029204958644186e+04
1.250000000000000000e+00,3.218441290426153919e-14,3.162056736807864581e+04
1.300000000000000044e+00,-9.899057303591187095e-14,3.419866971186915180e+04
1.350000000000000089e+00,2.292775608036775114e-14,3.624175005238886661e+04
1.399999999999999911e+00,-5.746947978550277421e-14,3.788168909137227456e+04
1.449999999999999956e+00,1.349578581772965838e-13,3.921317654948549171e+04
1.500000000000000000e+00,-1.201522560298456203e-13,4.030537442705697322e+04
1.550000000000000044e+00,-1.192821054377997947e-13,4.120959770710780140e+04
1.600000000000000089e+00,2.829027435820458383e-13,4.196447032188748562e+04
1.649999999999999911e+00,-1.894198938196386504e-13,4.259944868533430417e+04
1.699999999999999956e+00,-2.006001873443157186e-13,4.313727006196897128e+04
1.750000000000000000e+00,2.746565801275330324e-13,4.359568044821135118e+04
1.799999999999999822e+00,-1.514155489442780084e-13,4.398867174849701405e+04
1.850000000000000089e+00,-4.270382405038900451e-13,4.432737962483772571e+04
1.899999999999999911e+00,-1.660300917573017388e-13,4.462074332951678662e+04
1.949999999999999956e+00,-3.278667964213814669e-13,4.487599633537410409e+04
2.000000000000000000e+00,8.099622981435085578e-14,4.509903516383786337e+04
2.100000000000000089e+00,-3.728960961917068056e-15,4.546698692892323743e+04
2.200000000000000178e+00,-5.178162002081008746e-14,4.575417148595226899e+04
2.299999999999999822e+00,-8.634653587349142248e-14,4.598119648970942217e+04
2.399999999999999911e+00,-1.973374980152151239e-13,4.616271788675957214e+04
2.500000000000000000e+00,-2.364624924228624724e-14,4.630934771372063551e+04
2.600000000000000089e+00,-1.413372112255049750e-13,4.642889348683140270e+04
2.700000000000000178e+00,-4.569540667430198312e-13,4.652718199287127936e+04
2.799999999999999822e+00,5.403347172671323872e-15,4.660861811499216856e+04
2.899999999999999911e+00,8.085494570714843675e-14,4.667657090281838464e+04
3.000000000000000000e+00,8.785711839260326659e-14,4.673364471732416132e+04
4.000000000000000000e+00,-7.443132000280995440e-14,4.700093165631794545e+04
5.000000000000000000e+00,-1.270041951111048585e-13,4.707358410900350282e+04
6.000000000000000000e+00,-1.759809037753294667e-14,4.709963976767566055e+04
7.000000000000000000e+00,-1.054451615182719228e-13,4.711080256153342634e+04
8.000000000000000000e+00,-3.546936612552317855e-13,4.711621896363990527e+04
